ano_publicacao;segmento;passo;parametro;grupo_calculo;nivel;input_ordem;input_label;input_valor;input_valor_pct;n_inputs_grupo;operacao;resultado_label;resultado_valor;resultado_pct;periodo_ini;periodo_fim;fonte
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;132;EMBI+ 2016-07-06;0,0355;3.5500%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-06;2016-07-06;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;133;EMBI+ 2016-07-07;0,0355;3.5500%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-07;2016-07-07;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;134;EMBI+ 2016-07-08;0,0345;3.4500%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-08;2016-07-08;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;135;EMBI+ 2016-07-11;0,034;3.4000%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-11;2016-07-11;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;136;EMBI+ 2016-07-12;0,0331;3.3100%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-12;2016-07-12;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;137;EMBI+ 2016-07-13;0,0334;3.3400%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-13;2016-07-13;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;138;EMBI+ 2016-07-14;0,0331;3.3100%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-14;2016-07-14;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;139;EMBI+ 2016-07-15;0,0331;3.3100%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-15;2016-07-15;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;140;EMBI+ 2016-07-18;0,0332;3.3200%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-18;2016-07-18;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;141;EMBI+ 2016-07-19;0,0332;3.3200%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-19;2016-07-19;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;142;EMBI+ 2016-07-20;0,033;3.3000%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-20;2016-07-20;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;143;EMBI+ 2016-07-21;0,0337;3.3700%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-21;2016-07-21;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;144;EMBI+ 2016-07-22;0,0338;3.3800%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-22;2016-07-22;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;145;EMBI+ 2016-07-25;0,0341;3.4100%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-25;2016-07-25;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;146;EMBI+ 2016-07-26;0,0343;3.4300%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-26;2016-07-26;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;147;EMBI+ 2016-07-27;0,0344;3.4400%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-27;2016-07-27;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;148;EMBI+ 2016-07-28;0,034;3.4000%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-28;2016-07-28;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;149;EMBI+ 2016-07-29;0,0339;3.3900%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-07-29;2016-07-29;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;150;EMBI+ 2016-08-01;0,0336;3.3600%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-01;2016-08-01;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;151;EMBI+ 2016-08-02;0,0331;3.3100%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-02;2016-08-02;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;152;EMBI+ 2016-08-03;0,0327;3.2700%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-03;2016-08-03;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;153;EMBI+ 2016-08-04;0,0325;3.2500%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-04;2016-08-04;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;154;EMBI+ 2016-08-05;0,0319;3.1900%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-05;2016-08-05;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;155;EMBI+ 2016-08-08;0,0317;3.1700%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-08;2016-08-08;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;156;EMBI+ 2016-08-09;0,032;3.2000%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-09;2016-08-09;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;157;EMBI+ 2016-08-10;0,0316;3.1600%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-10;2016-08-10;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;158;EMBI+ 2016-08-11;0,0309;3.0900%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-11;2016-08-11;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;159;EMBI+ 2016-08-12;0,0306;3.0600%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-12;2016-08-12;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;160;EMBI+ 2016-08-15;0,0299;2.9900%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-15;2016-08-15;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;161;EMBI+ 2016-08-16;0,0292;2.9200%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-16;2016-08-16;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;162;EMBI+ 2016-08-17;0,0298;2.9800%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-17;2016-08-17;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;163;EMBI+ 2016-08-18;0,0297;2.9700%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-18;2016-08-18;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;164;EMBI+ 2016-08-19;0,0296;2.9600%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-19;2016-08-19;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;165;EMBI+ 2016-08-22;0,0303;3.0300%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-22;2016-08-22;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;166;EMBI+ 2016-08-23;0,0302;3.0200%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-23;2016-08-23;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;167;EMBI+ 2016-08-24;0,0305;3.0500%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-24;2016-08-24;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;168;EMBI+ 2016-08-25;0,0306;3.0600%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-25;2016-08-25;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;169;EMBI+ 2016-08-26;0,0299;2.9900%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-26;2016-08-26;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;170;EMBI+ 2016-08-29;0,0304;3.0400%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-29;2016-08-29;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;171;EMBI+ 2016-08-30;0,0306;3.0600%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-30;2016-08-30;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;172;EMBI+ 2016-08-31;0,0309;3.0900%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-08-31;2016-08-31;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;173;EMBI+ 2016-09-01;0,0315;3.1500%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-01;2016-09-01;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;174;EMBI+ 2016-09-02;0,0309;3.0900%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-02;2016-09-02;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;175;EMBI+ 2016-09-05;0,0309;3.0900%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-05;2016-09-05;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;176;EMBI+ 2016-09-06;0,0309;3.0900%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-06;2016-09-06;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;177;EMBI+ 2016-09-07;0,0303;3.0300%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-07;2016-09-07;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;178;EMBI+ 2016-09-08;0,0303;3.0300%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-08;2016-09-08;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;179;EMBI+ 2016-09-09;0,0314;3.1400%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-09;2016-09-09;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;180;EMBI+ 2016-09-12;0,0313;3.1300%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-12;2016-09-12;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;181;EMBI+ 2016-09-13;0,0325;3.2500%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-13;2016-09-13;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;182;EMBI+ 2016-09-14;0,0333;3.3300%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-14;2016-09-14;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;183;EMBI+ 2016-09-15;0,0331;3.3100%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-15;2016-09-15;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;184;EMBI+ 2016-09-16;0,034;3.4000%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-16;2016-09-16;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;185;EMBI+ 2016-09-19;0,0334;3.3400%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-19;2016-09-19;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;186;EMBI+ 2016-09-20;0,0328;3.2800%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-20;2016-09-20;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;187;EMBI+ 2016-09-21;0,0312;3.1200%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-21;2016-09-21;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;188;EMBI+ 2016-09-22;0,0306;3.0600%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-22;2016-09-22;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;189;EMBI+ 2016-09-23;0,0315;3.1500%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-23;2016-09-23;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;190;EMBI+ 2016-09-26;0,032;3.2000%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-26;2016-09-26;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;191;EMBI+ 2016-09-27;0,0322;3.2200%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-27;2016-09-27;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;192;EMBI+ 2016-09-28;0,0311;3.1100%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-28;2016-09-28;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;193;EMBI+ 2016-09-29;0,0318;3.1800%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-29;2016-09-29;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;194;EMBI+ 2016-09-30;0,0319;3.1900%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-09-30;2016-09-30;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;195;EMBI+ 2016-10-03;0,0315;3.1500%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-03;2016-10-03;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;196;EMBI+ 2016-10-04;0,0318;3.1800%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-04;2016-10-04;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;197;EMBI+ 2016-10-05;0,0319;3.1900%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-05;2016-10-05;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;198;EMBI+ 2016-10-06;0,0317;3.1700%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-06;2016-10-06;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;199;EMBI+ 2016-10-07;0,0317;3.1700%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-07;2016-10-07;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;200;EMBI+ 2016-10-10;0,0317;3.1700%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-10;2016-10-10;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;201;EMBI+ 2016-10-11;0,0319;3.1900%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-11;2016-10-11;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;202;EMBI+ 2016-10-12;0,0314;3.1400%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-12;2016-10-12;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;203;EMBI+ 2016-10-13;0,0313;3.1300%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-13;2016-10-13;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;204;EMBI+ 2016-10-14;0,0309;3.0900%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-14;2016-10-14;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;205;EMBI+ 2016-10-17;0,0314;3.1400%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-17;2016-10-17;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;206;EMBI+ 2016-10-18;0,0314;3.1400%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-18;2016-10-18;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;207;EMBI+ 2016-10-19;0,0311;3.1100%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-19;2016-10-19;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;208;EMBI+ 2016-10-20;0,0308;3.0800%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-20;2016-10-20;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;209;EMBI+ 2016-10-21;0,0308;3.0800%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-21;2016-10-21;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;210;EMBI+ 2016-10-24;0,0305;3.0500%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-24;2016-10-24;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;211;EMBI+ 2016-10-25;0,0307;3.0700%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-25;2016-10-25;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;212;EMBI+ 2016-10-26;0,0309;3.0900%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-26;2016-10-26;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;213;EMBI+ 2016-10-27;0,0313;3.1300%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-27;2016-10-27;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;214;EMBI+ 2016-10-28;0,0308;3.0800%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-28;2016-10-28;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;215;EMBI+ 2016-10-31;0,0313;3.1300%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-10-31;2016-10-31;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;216;EMBI+ 2016-11-01;0,0323;3.2300%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-01;2016-11-01;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;217;EMBI+ 2016-11-02;0,0328;3.2800%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-02;2016-11-02;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;218;EMBI+ 2016-11-03;0,0327;3.2700%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-03;2016-11-03;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;219;EMBI+ 2016-11-04;0,0328;3.2800%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-04;2016-11-04;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;220;EMBI+ 2016-11-07;0,0314;3.1400%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-07;2016-11-07;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;221;EMBI+ 2016-11-08;0,0303;3.0300%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-08;2016-11-08;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;222;EMBI+ 2016-11-09;0,0306;3.0600%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-09;2016-11-09;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;223;EMBI+ 2016-11-10;0,0341;3.4100%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-10;2016-11-10;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;224;EMBI+ 2016-11-11;0,0341;3.4100%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-11;2016-11-11;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;225;EMBI+ 2016-11-14;0,0357;3.5700%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-14;2016-11-14;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;226;EMBI+ 2016-11-15;0,033;3.3000%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-15;2016-11-15;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;227;EMBI+ 2016-11-16;0,0329;3.2900%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-16;2016-11-16;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;228;EMBI+ 2016-11-17;0,0331;3.3100%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-17;2016-11-17;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;229;EMBI+ 2016-11-18;0,0334;3.3400%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-18;2016-11-18;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;230;EMBI+ 2016-11-21;0,0333;3.3300%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-21;2016-11-21;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
2026;transmissao;[3] EMBI+;embi_diario;embi_diario_2016;1;231;EMBI+ 2016-11-22;0,0332;3.3200%;259;media_aritmetica_diaria;embi_2016;0,03816834;3.8168%;2016-11-22;2016-11-22;IPEADATA / JPMorgan EMBI+ (JPM366_EMBI366)
